tick,timestamp,agent_id,lat,lon,is_traveling,arrived,step_count,route_edge_count
60,2019-07-17T12:00:00,agent_0003,41.884094,-87.630943,False,False,8,0
60,2019-07-17T12:00:00,agent_0004,41.884492,-87.624963,False,False,5,0
60,2019-07-17T12:00:00,agent_0005,41.874483,-87.622351,False,False,12,0
61,2019-07-17T12:05:00,agent_0000,41.879934,-87.625292,False,False,7,0
61,2019-07-17T12:05:00,agent_0001,41.876408,-87.629731,False,False,3,0
61,2019-07-17T12:05:00,agent_0003,41.884094,-87.630943,False,False,8,0
61,2019-07-17T12:05:00,agent_0004,41.884492,-87.624963,False,False,5,0
61,2019-07-17T12:05:00,agent_0005,41.874483,-87.622351,False,False,12,0
62,2019-07-17T12:10:00,agent_0000,41.879934,-87.625292,False,False,7,0
62,2019-07-17T12:10:00,agent_0001,41.876408,-87.629731,False,False,3,0
62,2019-07-17T12:10:00,agent_0003,41.884094,-87.630943,False,False,8,0
62,2019-07-17T12:10:00,agent_0004,41.884492,-87.624963,False,False,5,0
62,2019-07-17T12:10:00,agent_0005,41.874483,-87.622351,False,False,12,0
63,2019-07-17T12:15:00,agent_0000,41.879934,-87.625292,False,False,7,0
63,2019-07-17T12:15:00,agent_0001,41.876408,-87.629731,False,False,3,0
63,2019-07-17T12:15:00,agent_0003,41.884094,-87.630943,False,False,8,0
63,2019-07-17T12:15:00,agent_0004,41.884492,-87.624963,False,False,5,0
63,2019-07-17T12:15:00,agent_0005,41.874483,-87.622351,False,False,12,0
64,2019-07-17T12:20:00,agent_0000,41.879934,-87.625292,False,False,7,0
64,2019-07-17T12:20:00,agent_0001,41.876408,-87.629731,False,False,3,0
64,2019-07-17T12:20:00,agent_0003,41.884094,-87.630943,False,False,8,0
64,2019-07-17T12:20:00,agent_0004,41.884492,-87.624963,False,False,5,0
64,2019-07-17T12:20:00,agent_0005,41.874483,-87.622351,False,False,12,0
65,2019-07-17T12:25:00,agent_0000,41.879934,-87.625292,False,False,7,0
65,2019-07-17T12:25:00,agent_0001,41.876408,-87.629731,False,False,3,0
65,2019-07-17T12:25:00,agent_0003,41.884094,-87.630943,False,False,8,0
65,2019-07-17T12:25:00,agent_0004,41.884492,-87.624963,False,False,5,0
65,2019-07-17T12:25:00,agent_0005,41.874483,-87.622351,False,False,12,0
66,2019-07-17T12:30:00,agent_0000,41.879934,-87.625292,False,False,7,0
66,2019-07-17T12:30:00,agent_0001,41.876408,-87.629731,False,False,3,0
66,2019-07-17T12:30:00,agent_0003,41.884094,-87.630943,False,False,8,0
66,2019-07-17T12:30:00,agent_0004,41.884492,-87.624963,False,False,5,0
66,2019-07-17T12:30:00,agent_0005,41.874483,-87.622351,False,False,12,0
67,2019-07-17T12:35:00,agent_0000,41.879934,-87.625292,False,False,7,0
67,2019-07-17T12:35:00,agent_0001,41.876408,-87.629731,False,False,3,0
67,2019-07-17T12:35:00,agent_0003,41.884094,-87.630943,False,False,8,0
67,2019-07-17T12:35:00,agent_0004,41.884492,-87.624963,False,False,5,0
67,2019-07-17T12:35:00,agent_0005,41.874483,-87.622351,False,False,12,0
68,2019-07-17T12:40:00,agent_0000,41.879934,-87.625292,False,False,7,0
68,2019-07-17T12:40:00,agent_0001,41.876408,-87.629731,False,False,3,0
68,2019-07-17T12:40:00,agent_0003,41.884094,-87.630943,False,False,8,0
68,2019-07-17T12:40:00,agent_0004,41.884492,-87.624963,False,False,5,0
68,2019-07-17T12:40:00,agent_0005,41.874483,-87.622351,False,False,12,0
69,2019-07-17T12:45:00,agent_0000,41.879934,-87.625292,False,False,7,0
69,2019-07-17T12:45:00,agent_0001,41.876408,-87.629731,False,False,3,0
69,2019-07-17T12:45:00,agent_0003,41.884094,-87.630943,False,False,8,0
69,2019-07-17T12:45:00,agent_0004,41.884492,-87.624963,False,False,5,0
69,2019-07-17T12:45:00,agent_0005,41.874483,-87.622351,False,False,12,0
70,2019-07-17T12:50:00,agent_0000,41.879934,-87.625292,False,False,7,0
70,2019-07-17T12:50:00,agent_0001,41.876408,-87.629731,False,False,3,0
70,2019-07-17T12:50:00,agent_0003,41.884094,-87.630943,False,False,8,0
70,2019-07-17T12:50:00,agent_0004,41.884492,-87.624963,False,False,5,0
70,2019-07-17T12:50:00,agent_0005,41.874483,-87.622351,False,False,12,0
71,2019-07-17T12:55:00,agent_0000,41.879934,-87.625292,False,False,7,0
71,2019-07-17T12:55:00,agent_0001,41.876408,-87.629731,False,False,3,0
71,2019-07-17T12:55:00,agent_0003,41.884094,-87.630943,False,False,8,0
71,2019-07-17T12:55:00,agent_0004,41.884492,-87.624963,False,False,5,0
71,2019-07-17T12:55:00,agent_0005,41.874483,-87.622351,False,False,12,0
72,2019-07-17T13:00:00,agent_0000,41.879934,-87.625292,False,False,7,0
72,2019-07-17T13:00:00,agent_0001,41.876408,-87.629731,False,False,3,0
72,2019-07-17T13:00:00,agent_0003,41.884094,-87.630943,False,False,8,0
72,2019-07-17T13:00:00,agent_0004,41.884492,-87.624963,False,False,5,0
72,2019-07-17T13:00:00,agent_0005,41.874483,-87.622351,False,False,12,0
73,2019-07-17T13:05:00,agent_0000,41.879934,-87.625292,False,False,7,0
73,2019-07-17T13:05:00,agent_0001,41.876408,-87.629731,False,False,3,0
73,2019-07-17T13:05:00,agent_0003,41.884094,-87.630943,False,False,8,0
73,2019-07-17T13:05:00,agent_0004,41.884492,-87.624963,False,False,5,0
73,2019-07-17T13:05:00,agent_0005,41.874483,-87.622351,False,False,12,0
74,2019-07-17T13:10:00,agent_0000,41.879934,-87.625292,False,False,7,0
74,2019-07-17T13:10:00,agent_0001,41.876408,-87.629731,False,False,3,0
74,2019-07-17T13:10:00,agent_0003,41.884094,-87.630943,False,False,8,0
74,2019-07-17T13:10:00,agent_0004,41.884492,-87.624963,False,False,5,0
74,2019-07-17T13:10:00,agent_0005,41.874483,-87.622351,False,False,12,0
75,2019-07-17T13:15:00,agent_0000,41.879934,-87.625292,False,False,7,0
75,2019-07-17T13:15:00,agent_0001,41.876408,-87.629731,False,False,3,0
75,2019-07-17T13:15:00,agent_0003,41.884094,-87.630943,False,False,8,0
75,2019-07-17T13:15:00,agent_0004,41.884492,-87.624963,False,False,5,0
75,2019-07-17T13:15:00,agent_0005,41.874483,-87.622351,False,False,12,0
76,2019-07-17T13:20:00,agent_0000,41.879934,-87.625292,False,False,7,0
76,2019-07-17T13:20:00,agent_0001,41.876408,-87.629731,False,False,3,0
76,2019-07-17T13:20:00,agent_0003,41.884094,-87.630943,False,False,8,0
76,2019-07-17T13:20:00,agent_0004,41.884492,-87.624963,False,False,5,0
76,2019-07-17T13:20:00,agent_0005,41.874483,-87.622351,False,False,12,0
77,2019-07-17T13:25:00,agent_0000,41.879934,-87.625292,False,False,7,0
77,2019-07-17T13:25:00,agent_0001,41.876408,-87.629731,False,False,3,0
77,2019-07-17T13:25:00,agent_0003,41.884094,-87.630943,False,False,8,0
77,2019-07-17T13:25:00,agent_0004,41.884492,-87.624963,False,False,5,0
77,2019-07-17T13:25:00,agent_0005,41.874483,-87.622351,False,False,12,0
78,2019-07-17T13:30:00,agent_0000,41.879934,-87.625292,False,False,7,0
78,2019-07-17T13:30:00,agent_0001,41.876408,-87.629731,False,False,3,0
78,2019-07-17T13:30:00,agent_0003,41.884094,-87.630943,False,False,8,0
78,2019-07-17T13:30:00,agent_0004,41.884492,-87.624963,False,False,5,0
78,2019-07-17T13:30:00,agent_0005,41.874483,-87.622351,False,False,12,0
79,2019-07-17T13:35:00,agent_0000,41.879934,-87.625292,False,False,7,0
79,2019-07-17T13:35:00,agent_0001,41.876408,-87.629731,False,False,3,0
79,2019-07-17T13:35:00,agent_0003,41.884094,-87.630943,False,False,8,0
79,2019-07-17T13:35:00,agent_0004,41.884492,-87.624963,False,False,5,0
79,2019-07-17T13:35:00,agent_0005,41.874483,-87.622351,False,False,12,0
80,2019-07-17T13:40:00,agent_0000,41.879934,-87.625292,False,False,7,0
80,2019-07-17T13:40:00,agent_0001,41.876408,-87.629731,False,False,3,0
80,2019-07-17T13:40:00,agent_0003,41.884094,-87.630943,False,False,8,0
80,2019-07-17T13:40:00,agent_0004,41.884492,-87.624963,False,False,5,0
80,2019-07-17T13:40:00,agent_0005,41.874483,-87.622351,False,False,12,0
81,2019-07-17T13:45:00,agent_0000,41.879934,-87.625292,False,False,7,0
81,2019-07-17T13:45:00,agent_0001,41.876408,-87.629731,False,False,3,0
81,2019-07-17T13:45:00,agent_0003,41.884094,-87.630943,False,False,8,0
81,2019-07-17T13:45:00,agent_0004,41.884492,-87.624963,False,False,5,0
81,2019-07-17T13:45:00,agent_0005,41.874483,-87.622351,False,False,12,0
82,2019-07-17T13:50:00,agent_0000,41.879934,-87.625292,False,False,7,0
82,2019-07-17T13:50:00,agent_0001,41.876408,-87.629731,False,False,3,0
82,2019-07-17T13:50:00,agent_0003,41.884094,-87.630943,False,False,8,0
82,2019-07-17T13:50:00,agent_0004,41.884492,-87.624963,False,False,5,0
82,2019-07-17T13:50:00,agent_0005,41.874483,-87.622351,False,False,12,0
83,2019-07-17T13:55:00,agent_0000,41.879934,-87.625292,False,False,7,0
83,2019-07-17T13:55:00,agent_0001,41.876408,-87.629731,False,False,3,0
83,2019-07-17T13:55:00,agent_0003,41.884094,-87.630943,False,False,8,0
83,2019-07-17T13:55:00,agent_0004,41.884492,-87.624963,False,False,5,0
83,2019-07-17T13:55:00,agent_0005,41.874483,-87.622351,False,False,12,0
84,2019-07-17T14:00:00,agent_0000,41.879934,-87.625292,False,False,7,0
84,2019-07-17T14:00:00,agent_0001,41.876408,-87.629731,False,False,3,0
84,2019-07-17T14:00:00,agent_0003,41.884094,-87.630943,False,False,8,0
84,2019-07-17T14:00:00,agent_0004,41.884492,-87.624963,False,False,5,0
84,2019-07-17T14:00:00,agent_0005,41.874483,-87.622351,False,False,12,0
85,2019-07-17T14:05:00,agent_0000,41.879934,-87.625292,False,False,7,0
85,2019-07-17T14:05:00,agent_0001,41.876408,-87.629731,False,False,3,0
85,2019-07-17T14:05:00,agent_0003,41.884094,-87.630943,False,False,8,0
85,2019-07-17T14:05:00,agent_0004,41.884492,-87.624963,False,False,5,0
85,2019-07-17T14:05:00,agent_0005,41.874483,-87.622351,False,False,12,0
86,2019-07-17T14:10:00,agent_0000,41.879934,-87.625292,False,False,7,0
86,2019-07-17T14:10:00,agent_0001,41.876408,-87.629731,False,False,3,0
86,2019-07-17T14:10:00,agent_0003,41.884094,-87.630943,False,False,8,0
86,2019-07-17T14:10:00,agent_0004,41.884492,-87.624963,False,False,5,0
86,2019-07-17T14:10:00,agent_0005,41.874483,-87.622351,False,False,12,0
87,2019-07-17T14:15:00,agent_0000,41.879934,-87.625292,False,False,7,0
87,2019-07-17T14:15:00,agent_0001,41.876408,-87.629731,False,False,3,0
87,2019-07-17T14:15:00,agent_0003,41.884094,-87.630943,False,False,8,0
87,2019-07-17T14:15:00,agent_0004,41.884492,-87.624963,False,False,5,0
87,2019-07-17T14:15:00,agent_0005,41.874483,-87.622351,False,False,12,0
88,2019-07-17T14:20:00,agent_0000,41.879934,-87.625292,False,False,7,0
88,2019-07-17T14:20:00,agent_0001,41.876408,-87.629731,False,False,3,0
88,2019-07-17T14:20:00,agent_0003,41.884094,-87.630943,False,False,8,0
88,2019-07-17T14:20:00,agent_0004,41.884492,-87.624963,False,False,5,0
88,2019-07-17T14:20:00,agent_0005,41.874483,-87.622351,False,False,12,0
89,2019-07-17T14:25:00,agent_0000,41.879934,-87.625292,False,False,7,0
89,2019-07-17T14:25:00,agent_0001,41.876408,-87.629731,False,False,3,0
89,2019-07-17T14:25:00,agent_0003,41.884094,-87.630943,False,False,8,0
89,2019-07-17T14:25:00,agent_0004,41.884492,-87.624963,False,False,5,0
89,2019-07-17T14:25:00,agent_0005,41.874483,-87.622351,False,False,12,0
90,2019-07-17T14:30:00,agent_0000,41.879934,-87.625292,False,False,7,0
90,2019-07-17T14:30:00,agent_0001,41.876408,-87.629731,False,False,3,0
90,2019-07-17T14:30:00,agent_0003,41.884094,-87.630943,False,False,8,0
90,2019-07-17T14:30:00,agent_0004,41.884492,-87.624963,False,False,5,0
90,2019-07-17T14:30:00,agent_0005,41.874483,-87.622351,False,False,12,0
91,2019-07-17T14:35:00,agent_0000,41.879934,-87.625292,False,False,7,0
91,2019-07-17T14:35:00,agent_0001,41.876408,-87.629731,False,False,3,0
91,2019-07-17T14:35:00,agent_0003,41.884094,-87.630943,False,False,8,0
91,2019-07-17T14:35:00,agent_0004,41.884492,-87.624963,False,False,5,0
91,2019-07-17T14:35:00,agent_0005,41.874483,-87.622351,False,False,12,0
92,2019-07-17T14:40:00,agent_0000,41.879934,-87.625292,False,False,7,0
92,2019-07-17T14:40:00,agent_0001,41.876408,-87.629731,False,False,3,0
92,2019-07-17T14:40:00,agent_0003,41.884094,-87.630943,False,False,8,0
92,2019-07-17T14:40:00,agent_0004,41.884492,-87.624963,False,False,5,0
92,2019-07-17T14:40:00,agent_0005,41.874483,-87.622351,False,False,12,0
93,2019-07-17T14:45:00,agent_0000,41.879934,-87.625292,False,False,7,0
93,2019-07-17T14:45:00,agent_0001,41.876408,-87.629731,False,False,3,0
93,2019-07-17T14:45:00,agent_0003,41.884094,-87.630943,False,False,8,0
93,2019-07-17T14:45:00,agent_0004,41.884492,-87.624963,False,False,5,0
93,2019-07-17T14:45:00,agent_0005,41.874483,-87.622351,False,False,12,0
94,2019-07-17T14:50:00,agent_0000,41.879934,-87.625292,False,False,7,0
94,2019-07-17T14:50:00,agent_0001,41.876408,-87.629731,False,False,3,0
94,2019-07-17T14:50:00,agent_0003,41.884094,-87.630943,False,False,8,0
94,2019-07-17T14:50:00,agent_0004,41.884492,-87.624963,False,False,5,0
94,2019-07-17T14:50:00,agent_0005,41.874483,-87.622351,False,False,12,0
95,2019-07-17T14:55:00,agent_0000,41.879934,-87.625292,False,False,7,0
95,2019-07-17T14:55:00,agent_0001,41.876408,-87.629731,False,False,3,0
95,2019-07-17T14:55:00,agent_0003,41.884094,-87.630943,False,False,8,0
95,2019-07-17T14:55:00,agent_0004,41.884492,-87.624963,False,False,5,0
95,2019-07-17T14:55:00,agent_0005,41.874483,-87.622351,False,False,12,0
96,2019-07-17T15:00:00,agent_0000,41.879934,-87.625292,False,False,7,0
96,2019-07-17T15:00:00,agent_0001,41.876408,-87.629731,False,False,3,0
96,2019-07-17T15:00:00,agent_0003,41.884094,-87.630943,False,False,8,0
96,2019-07-17T15:00:00,agent_0004,41.884492,-87.624963,False,False,5,0
96,2019-07-17T15:00:00,agent_0005,41.874483,-87.622351,False,False,12,0
97,2019-07-17T15:05:00,agent_0000,41.879934,-87.625292,False,False,7,0
97,2019-07-17T15:05:00,agent_0001,41.876408,-87.629731,False,False,3,0
97,2019-07-17T15:05:00,agent_0003,41.884094,-87.630943,False,False,8,0
97,2019-07-17T15:05:00,agent_0004,41.884492,-87.624963,False,False,5,0
97,2019-07-17T15:05:00,agent_0005,41.874483,-87.622351,False,False,12,0
98,2019-07-17T15:10:00,agent_0000,41.879934,-87.625292,False,False,7,0
98,2019-07-17T15:10:00,agent_0001,41.876408,-87.629731,False,False,3,0
98,2019-07-17T15:10:00,agent_0003,41.884094,-87.630943,False,False,8,0
98,2019-07-17T15:10:00,agent_0004,41.884492,-87.624963,False,False,5,0
98,2019-07-17T15:10:00,agent_0005,41.874483,-87.622351,False,False,12,0
99,2019-07-17T15:15:00,agent_0000,41.879934,-87.625292,False,False,7,0
99,2019-07-17T15:15:00,agent_0001,41.876408,-87.629731,False,False,3,0
99,2019-07-17T15:15:00,agent_0003,41.884094,-87.630943,False,False,8,0
99,2019-07-17T15:15:00,agent_0004,41.884492,-87.624963,False,False,5,0
99,2019-07-17T15:15:00,agent_0005,41.874483,-87.622351,False,False,12,0
100,2019-07-17T15:20:00,agent_0000,41.879934,-87.625292,False,False,7,0
100,2019-07-17T15:20:00,agent_0001,41.876408,-87.629731,False,False,3,0
100,2019-07-17T15:20:00,agent_0003,41.884094,-87.630943,False,False,8,0
100,2019-07-17T15:20:00,agent_0004,41.884492,-87.624963,False,False,5,0
100,2019-07-17T15:20:00,agent_0005,41.874483,-87.622351,False,False,12,0
101,2019-07-17T15:25:00,agent_0000,41.879934,-87.625292,False,False,7,0
101,2019-07-17T15:25:00,agent_0001,41.876408,-87.629731,False,False,3,0
101,2019-07-17T15:25:00,agent_0003,41.884094,-87.630943,False,False,8,0
101,2019-07-17T15:25:00,agent_0004,41.884492,-87.624963,False,False,5,0
101,2019-07-17T15:25:00,agent_0005,41.874483,-87.622351,False,False,12,0
102,2019-07-17T15:30:00,agent_0000,41.879934,-87.625292,False,False,7,0
102,2019-07-17T15:30:00,agent_0001,41.876408,-87.629731,False,False,3,0
102,2019-07-17T15:30:00,agent_0003,41.884094,-87.630943,False,False,8,0
102,2019-07-17T15:30:00,agent_0004,41.884492,-87.624963,False,False,5,0
102,2019-07-17T15:30:00,agent_0005,41.874483,-87.622351,False,False,12,0
103,2019-07-17T15:35:00,agent_0000,41.879934,-87.625292,False,False,7,0
103,2019-07-17T15:35:00,agent_0001,41.876408,-87.629731,False,False,3,0
103,2019-07-17T15:35:00,agent_0003,41.884094,-87.630943,False,False,8,0
103,2019-07-17T15:35:00,agent_0004,41.884492,-87.624963,False,False,5,0
103,2019-07-17T15:35:00,agent_0005,41.874483,-87.622351,False,False,12,0
104,2019-07-17T15:40:00,agent_0000,41.879934,-87.625292,False,False,7,0
104,2019-07-17T15:40:00,agent_0001,41.876408,-87.629731,False,False,3,0
104,2019-07-17T15:40:00,agent_0003,41.884094,-87.630943,False,False,8,0
104,2019-07-17T15:40:00,agent_0004,41.884492,-87.624963,False,False,5,0
104,2019-07-17T15:40:00,agent_0005,41.874483,-87.622351,False,False,12,0
105,2019-07-17T15:45:00,agent_0000,41.879934,-87.625292,False,False,7,0
105,2019-07-17T15:45:00,agent_0001,41.876408,-87.629731,False,False,3,0
105,2019-07-17T15:45:00,agent_0003,41.884094,-87.630943,False,False,8,0
105,2019-07-17T15:45:00,agent_0004,41.884492,-87.624963,False,False,5,0
105,2019-07-17T15:45:00,agent_0005,41.874483,-87.622351,False,False,12,0
106,2019-07-17T15:50:00,agent_0000,41.879934,-87.625292,False,False,7,0
106,2019-07-17T15:50:00,agent_0001,41.876408,-87.629731,False,False,3,0
106,2019-07-17T15:50:00,agent_0003,41.884094,-87.630943,False,False,8,0
106,2019-07-17T15:50:00,agent_0004,41.884492,-87.624963,False,False,5,0
106,2019-07-17T15:50:00,agent_0005,41.874483,-87.622351,False,False,12,0
107,2019-07-17T15:55:00,agent_0000,41.879934,-87.625292,False,False,7,0
107,2019-07-17T15:55:00,agent_0001,41.876408,-87.629731,False,False,3,0
107,2019-07-17T15:55:00,agent_0003,41.884094,-87.630943,False,False,8,0
107,2019-07-17T15:55:00,agent_0004,41.884492,-87.624963,False,False,5,0
107,2019-07-17T15:55:00,agent_0005,41.874483,-87.622351,False,False,12,0
108,2019-07-17T16:00:00,agent_0000,41.879934,-87.625292,False,False,7,0
108,2019-07-17T16:00:00,agent_0001,41.876408,-87.629731,False,False,3,0
108,2019-07-17T16:00:00,agent_0003,41.884094,-87.630943,False,False,8,0
108,2019-07-17T16:00:00,agent_0004,41.884492,-87.624963,False,False,5,0
108,2019-07-17T16:00:00,agent_0005,41.874483,-87.622351,False,False,12,0
109,2019-07-17T16:05:00,agent_0000,41.879934,-87.625292,False,False,7,0
109,2019-07-17T16:05:00,agent_0001,41.876408,-87.629731,False,False,3,0
109,2019-07-17T16:05:00,agent_0003,41.884094,-87.630943,False,False,8,0
109,2019-07-17T16:05:00,agent_0004,41.884492,-87.624963,False,False,5,0
109,2019-07-17T16:05:00,agent_0005,41.874483,-87.622351,False,False,12,0
110,2019-07-17T16:10:00,agent_0000,41.879934,-87.625292,False,False,7,0
110,2019-07-17T16:10:00,agent_0001,41.876408,-87.629731,False,False,3,0
110,2019-07-17T16:10:00,agent_0003,41.884094,-87.630943,False,False,8,0
110,2019-07-17T16:10:00,agent_0004,41.884492,-87.624963,False,False,5,0
110,2019-07-17T16:10:00,agent_0005,41.874483,-87.622351,False,False,12,0
111,2019-07-17T16:15:00,agent_0000,41.879934,-87.625292,False,False,7,0
111,2019-07-17T16:15:00,agent_0001,41.876408,-87.629731,False,False,3,0
111,2019-07-17T16:15:00,agent_0003,41.884094,-87.630943,False,False,8,0
111,2019-07-17T16:15:00,agent_0004,41.884492,-87.624963,False,False,5,0
111,2019-07-17T16:15:00,agent_0005,41.874483,-87.622351,False,False,12,0
112,2019-07-17T16:20:00,agent_0000,41.879934,-87.625292,False,False,7,0
112,2019-07-17T16:20:00,agent_0001,41.876408,-87.629731,False,False,3,0
112,2019-07-17T16:20:00,agent_0003,41.884094,-87.630943,False,False,8,0
112,2019-07-17T16:20:00,agent_0004,41.884492,-87.624963,False,False,5,0
112,2019-07-17T16:20:00,agent_0005,41.874483,-87.622351,False,False,12,0
113,2019-07-17T16:25:00,agent_0000,41.879934,-87.625292,False,False,7,0
113,2019-07-17T16:25:00,agent_0001,41.876408,-87.629731,False,False,3,0
113,2019-07-17T16:25:00,agent_0003,41.884094,-87.630943,False,False,8,0
113,2019-07-17T16:25:00,agent_0004,41.884492,-87.624963,False,False,5,0
113,2019-07-17T16:25:00,agent_0005,41.874483,-87.622351,False,False,12,0
114,2019-07-17T16:30:00,agent_0000,41.879934,-87.625292,False,False,7,0
114,2019-07-17T16:30:00,agent_0001,41.876408,-87.629731,False,False,3,0
114,2019-07-17T16:30:00,agent_0003,41.884094,-87.630943,False,False,8,0
114,2019-07-17T16:30:00,agent_0004,41.884492,-87.624963,False,False,5,0
114,2019-07-17T16:30:00,agent_0005,41.874483,-87.622351,False,False,12,0
115,2019-07-17T16:35:00,agent_0000,41.879934,-87.625292,False,False,7,0
115,2019-07-17T16:35:00,agent_0001,41.876408,-87.629731,False,False,3,0
115,2019-07-17T16:35:00,agent_0003,41.884094,-87.630943,False,False,8,0
115,2019-07-17T16:35:00,agent_0004,41.884492,-87.624963,False,False,5,0
115,2019-07-17T16:35:00,agent_0005,41.874483,-87.622351,False,False,12,0
116,2019-07-17T16:40:00,agent_0000,41.879934,-87.625292,False,False,7,0
116,2019-07-17T16:40:00,agent_0001,41.876408,-87.629731,False,False,3,0
116,2019-07-17T16:40:00,agent_0003,41.884094,-87.630943,False,False,8,0
116,2019-07-17T16:40:00,agent_0004,41.884492,-87.624963,False,False,5,0
116,2019-07-17T16:40:00,agent_0005,41.874483,-87.622351,False,False,12,0
117,2019-07-17T16:45:00,agent_0000,41.879934,-87.625292,False,False,7,0
117,2019-07-17T16:45:00,agent_0001,41.876408,-87.629731,False,False,3,0
117,2019-07-17T16:45:00,agent_0003,41.884094,-87.630943,False,False,8,0
117,2019-07-17T16:45:00,agent_0004,41.884492,-87.624963,False,False,5,0
117,2019-07-17T16:45:00,agent_0005,41.874483,-87.622351,False,False,12,0
118,2019-07-17T16:50:00,agent_0000,41.879934,-87.625292,False,False,7,0
118,2019-07-17T16:50:00,agent_0001,41.876408,-87.629731,False,False,3,0
118,2019-07-17T16:50:00,agent_0003,41.884094,-87.630943,False,False,8,0
118,2019-07-17T16:50:00,agent_0004,41.884492,-87.624963,False,False,5,0
118,2019-07-17T16:50:00,agent_0005,41.874483,-87.622351,False,False,12,0
119,2019-07-17T16:55:00,agent_0000,41.879934,-87.625292,False,False,7,0
119,2019-07-17T16:55:00,agent_0001,41.876408,-87.629731,False,False,3,0
119,2019-07-17T16:55:00,agent_0003,41.884094,-87.630943,False,False,8,0
119,2019-07-17T16:55:00,agent_0004,41.884492,-87.624963,False,False,5,0
119,2019-07-17T16:55:00,agent_0005,41.874483,-87.622351,False,False,12,0
121,2019-07-17T17:00:00,agent_0000,41.879932107381485,-87.62543528785835,True,False,1,0
122,2019-07-17T17:00:00,agent_0000,41.880819,-87.625315,True,False,2,0
123,2019-07-17T17:00:00,agent_0000,41.88092,-87.617506,True,False,3,0
124,2019-07-17T17:00:00,agent_0000,41.853221,-87.614725,True,False,4,0
125,2019-07-17T17:00:00,agent_0000,41.84732,-87.626818,True,False,5,0
126,2019-07-17T17:00:00,agent_0000,41.842988,-87.631332,True,False,6,0
127,2019-07-17T17:00:00,agent_0000,41.819121,-87.63079,True,False,7,0
128,2019-07-17T17:00:00,agent_0000,41.816427,-87.631192,True,False,8,0
129,2019-07-17T17:00:00,agent_0000,41.816493,-87.626265,True,True,9,0
121,2019-07-17T17:00:00,agent_0001,41.87637275949607,-87.62989289423793,True,False,1,0
122,2019-07-17T17:00:00,agent_0001,41.875701,-87.630715,True,True,2,0
121,2019-07-17T17:00:00,agent_0003,41.88409430456678,-87.63093501240323,True,False,1,0
122,2019-07-17T17:00:00,agent_0003,41.875701,-87.630715,True,False,2,0
123,2019-07-17T17:00:00,agent_0003,41.875644,-87.641651,True,False,3,0
124,2019-07-17T17:00:00,agent_0003,41.873098,-87.645877,True,False,4,0
125,2019-07-17T17:00:00,agent_0003,41.857367,-87.644363,True,False,5,0
126,2019-07-17T17:00:00,agent_0003,41.849097,-87.644334,True,False,6,0
127,2019-07-17T17:00:00,agent_0003,41.82508,-87.718339,True,False,7,0
128,2019-07-17T17:00:00,agent_0003,41.822914,-87.724092,True,True,8,0
121,2019-07-17T17:00:00,agent_0004,41.88447494366348,-87.62496273968634,True,False,1,0
122,2019-07-17T17:00:00,agent_0004,41.88577,-87.624431,True,False,2,0
123,2019-07-17T17:00:00,agent_0004,41.892541,-87.624121,True,False,3,0
124,2019-07-17T17:00:00,agent_0004,41.892588,-87.620263,True,False,4,0
125,2019-07-17T17:00:00,agent_0004,41.896781,-87.620387,True,False,5,0
126,2019-07-17T17:00:00,agent_0004,41.896911,-87.616735,True,False,6,0
127,2019-07-17T17:00:00,agent_0004,41.940568,-87.638088,True,True,7,0
121,2019-07-17T17:00:00,agent_0005,41.874496523257065,-87.62155409255944,True,False,1,0
122,2019-07-17T17:00:00,agent_0005,41.887844,-87.620671,True,False,2,0
123,2019-07-17T17:00:00,agent_0005,41.887462,-87.615811,True,False,3,0
124,2019-07-17T17:00:00,agent_0005,41.853221,-87.614725,True,False,4,0
125,2019-07-17T17:00:00,agent_0005,41.84732,-87.626818,True,False,5,0
126,2019-07-17T17:00:00,agent_0005,41.842988,-87.631332,True,False,6,0
127,2019-07-17T17:00:00,agent_0005,41.720145,-87.624684,True,False,7,0
128,2019-07-17T17:00:00,agent_0005,41.696291,-87.658761,True,False,8,0
129,2019-07-17T17:00:00,agent_0005,41.692138,-87.660806,True,False,9,0
130,2019-07-17T17:00:00,agent_0005,41.692105,-87.663319,True,False,10,0
131,2019-07-17T17:00:00,agent_0005,41.690077,-87.664651,True,True,11,0
120,2019-07-17T17:00:00,agent_0000,41.81378,-87.6262,False,True,16,0
120,2019-07-17T17:00:00,agent_0001,41.853655,-87.63272,False,True,5,0
120,2019-07-17T17:00:00,agent_0003,41.790937,-87.724478,False,True,16,0
120,2019-07-17T17:00:00,agent_0004,41.94168,-87.657907,False,True,12,0
120,2019-07-17T17:00:00,agent_0005,41.692805,-87.705708,False,True,23,0
121,2019-07-17T17:05:00,agent_0000,41.81378,-87.6262,False,True,16,0
121,2019-07-17T17:05:00,agent_0001,41.853655,-87.63272,False,True,5,0
121,2019-07-17T17:05:00,agent_0003,41.790937,-87.724478,False,True,16,0
121,2019-07-17T17:05:00,agent_0004,41.94168,-87.657907,False,True,12,0
121,2019-07-17T17:05:00,agent_0005,41.692805,-87.705708,False,True,23,0
122,2019-07-17T17:10:00,agent_0000,41.81378,-87.6262,False,True,16,0
122,2019-07-17T17:10:00,agent_0001,41.853655,-87.63272,False,True,5,0
122,2019-07-17T17:10:00,agent_0003,41.790937,-87.724478,False,True,16,0
